[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[0.9981612691195562, -4.25586688028482e-05, -0.060614181660702135, 0.0], [0.0007815604334426539, 0.9999256587981644, 0.012168238999367286, 0.0], [0.06060915766553571, -0.012193238528650039, 0.9980870978733558, 0.0]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[0.0652523036538562, 0.026465202371338394, 0.9975177842681848, 0.040227834179594], [-0.0021030917363689247, 0.9996496643851005, -0.026384190340132216, -0.7982201337184843], [-0.9978665811986156, -0.00037624220924001235, 0.06528510219634051, 0.00146484375]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[0.0605702099136026, 0.025773900929716858, 0.99783112584339, 0.03648622099327886], [-0.0019158079599455253, 0.9996677349119312, -0.02570504728471678, -0.7365649613407251], [-0.9981621007385938, -0.00035469270369779566, 0.06059946239203131, -0.0011215209899972933]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[0.05662803167595318, 0.026847022483551204, 0.9980343197567281, 0.030697577398323107], [-0.0018819322132365489, 0.9996394883517916, -0.026783421344426978, -0.7467175745365517], [-0.9983935718741642, -0.0003615405039832014, 0.05665814088736016, -0.0016479492200005552]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[0.05451719350811549, 0.0284564143186639, 0.9981072628210474, 0.03533868184912513], [-0.0019640131367278726, 0.9995949491440506, -0.02839155328793569, -0.8302753057811278], [-0.9985109004234243, -0.0004124679714496737, 0.054551000043767096, -0.0006561279300001388]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[0.05323024291733991, 0.030520986458616593, 0.9981157300757033, 0.029793366673195484], [-0.001990087381136606, 0.999534059515849, -0.030458224176447835, -0.7654647387827067], [-0.9985802825968358, -0.0003650388475944944, 0.05326618022219466, 0.0009613037099995836]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[0.05218722717086376, 0.03301213445863046, 0.9980915250109592, 0.03455881910437381], [-0.0020348186537642613, 0.9994549024627002, -0.03295083392451352, -0.8512553952303206], [-0.9986352451387158, -0.000311322597768327, 0.05222595374885141, -0.00034332274999826495]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[0.051682552776047996, 0.03491547033977473, 0.9980530164623037, 0.028021139602681683], [-0.0020592947437096435, 0.9993902368379195, -0.034855613869301444, -0.7827532812997144], [-0.9986614406512898, -0.00025385822740265414, 0.05172293990378772, -0.0005798339900024985]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[0.05088060038451124, 0.03608605135760636, 0.9980525844873747, 0.0288710570587725], [-0.002068264203706126, 0.9993486596144079, -0.03602747299034434, -0.7934357064579804], [-0.9987026017727677, -0.00023113697782613853, 0.05092209528291368, 0.001045227049999653]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[0.049832965019288876, 0.037205776543570886, 0.9980643294844156, 0.02847934702514229], [-0.002070304407734112, 0.9993076022622251, -0.03714875368813489, -0.8840974416035756], [-0.9987554202291198, -0.0002150644374827721, 0.04987548807021423, 0.002410888669999167]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[0.049094280046340096, 0.03849743176136189, 0.9980519522622613, 0.028202117123655144], [-0.0020925840216291887, 0.9992586788401104, -0.038441043883190404, -0.8198031143319339], [-0.9987919566951088, -0.00020127219438482725, 0.04913844452828978, 0.00038146973000152684]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[0.04800869385278029, 0.03979220474755132, 0.9980539793798124, 0.024453930245386692], [-0.002066320486212332, 0.9992079646269785, -0.03973881912764074, -0.8270899893285523], [-0.9988447805511116, -0.00015449058236833294, 0.04805289271689774, 0.0013656616199995142]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[0.046646726120845444, 0.03922093710999352, 0.998141172898113, 0.024383173633142338], [-0.0020021394337982295, 0.9992305483536509, -0.039170175829957146, -0.9221121244894972], [-0.9989094425321519, -0.00017125733871155752, 0.0466893595054534, 0.00341796875]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[0.04582967974616627, 0.0397117850964423, 0.998159613778687, 0.025590377781135445], [-0.002005731804472356, 0.99921115893183, -0.039661529295243386, -0.8552862069547631], [-0.9989472546107189, -0.00018436529745156002, 0.04587317860302173, 0.0008468627899986814]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[0.044864820962033, 0.03807235105311988, 0.9982673208741899, 0.03306123751572008], [-0.001912083736708151, 0.9992749646420562, -0.03802484681627518, -0.9544825356735622], [-0.9989912370866065, -0.00020279276460983937, 0.04490508990377463, 0.002761840819999861]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[0.04406705528610982, 0.03759456628366463, 0.9983209620279212, 0.03442128852960617], [-0.001813191726639204, 0.999293062341185, -0.03755113703390442, -0.8764454954399885], [-0.9990269300545273, -0.00015537927715016556, 0.04410406878176711, 0.0031890869200026373]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[0.043404001103101095, 0.037249098026036494, 0.9983629587402013, 0.03641430758774912], [-0.0017429120723178918, 0.9993060037126165, -0.03720850979854439, -0.8835004450196562], [-0.999056081982263, -0.00012506065300253768, 0.043438800790110484, 0.004188537600001041]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[0.04243154548004956, 0.03628150755081974, 0.9984403918902791, 0.04211301054900963], [-0.0016568596769145052, 0.9993416025876373, -0.03624384297482759, -0.9913720800651836], [-0.9990980025824221, -0.00011639335356754838, 0.04246372202718156, 0.003593444819998126]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[0.04145126342054185, 0.035073612387149435, 0.998524729025254, 0.039267885750124694], [-0.0015900206024653447, 0.9993847224189732, -0.0350378142873618, -0.9063320349568139], [-0.9991392618625917, -0.00013531322151582036, 0.041481527153752404, 0.009445190430000139]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[0.04091733157411169, 0.03307916568244452, 0.9986148110130391, 0.03926048253398115], [-0.0015105351839301618, 0.9994527224232179, -0.03304502873771391, -0.9247373751922704], [-0.999161393499725, -0.00015632840949187502, 0.040944905679657806, 0.005950927729998057]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[0.040138315331290586, 0.03137241316975633, 0.9987015006168118, 0.04529858965634934], [-0.001486880967858782, 0.9995077388990511, -0.031337981203224695, -1.0329392656010843], [-0.9991930268108126, -0.0002270964824580532, 0.04016520384405328, 0.006866455080000833]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[0.03952137294783549, 0.03025859851323063, 0.9987604709320115, 0.037420832511881885], [-0.0014601486016705043, 0.9995420689557719, -0.030224499229531108, -0.9488456065100985], [-0.9992176584940736, -0.0002638249988232856, 0.039547456934559765, 0.0036087036200029843]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[0.03846394071830266, 0.030501010251915976, 0.998794380059295, 0.035420556932695434], [-0.0014200024664155107, 0.9995347055968411, -0.03046893336550448, -0.9550820914759226], [-0.999258979873293, -0.00024633523640547135, 0.03848935517174889, 0.001243591299996183]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[0.037568795902437634, 0.03193477264978469, 0.9987836381670695, 0.03783951668944533], [-0.0013707041449896819, 0.9994899405538513, -0.03190579730716196, -1.0573911008431158], [-0.9992931035209779, -0.00017037448564616458, 0.037593406708447526, -0.0012741088799970157]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[0.036516649057172626, 0.03351947087879777, 0.9987707341595671, 0.03206285188930102], [-0.001320505941921213, 0.9994380600580592, -0.033493587019615995, -0.9690262516023287], [-0.9993321723059319, -9.580912621353103e-05, 0.03654039155398708, -0.0006637573300025679]]]
