[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06990721548506137, 0.039423663360546715, 0.9967741750217849, 0.0], [0.003609926549858419, 0.9992222209270442, -0.0392673100164779, 0.0], [-0.9975469661391537, 0.000853213255783734, -0.06999515964486638, 0.0]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06632857407406292, 0.021487175867775134, 0.9975664496836935, -0.004946623230962512], [0.0026826612820979355, 0.9997683304995448, -0.021356232312810346, -0.12690088949999978], [-0.9977942290822026, 0.0012596044539832053, -0.06637085058120339, 0.015579223640003192]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06624926474152568, 0.02128120598187216, 0.9975761350359001, -0.0057319181943553885], [0.00266830560653622, 0.9997727347438712, -0.021150863054523582, -0.11122224713339623], [-0.9977995365134208, 0.0012606088680521383, -0.06629099334664112, 0.010383605949996877]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06616739115734784, 0.021958373091257172, 0.9975668930947016, -0.006487279056918778], [0.002692645031782884, 0.9997581146485017, -0.021828006258153412, -0.10344460524852006], [-0.9978049037813772, 0.0012417913102942624, -0.06621051233889023, 0.01103210450000347]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06601788254109815, 0.022944557785667927, 0.9975546032437571, -0.004591596129860891], [0.0027100363620391624, 0.9997360221647132, -0.0228153827316653, -0.07819021080089224], [-0.9978147598065015, 0.0011971859906008528, -0.0660626358692848, 0.007331848139997987]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06612906364969498, 0.0231288184642531, 0.9975429838845353, -0.0022885601995865077], [0.002701948514301882, 0.9997318034097393, -0.023000450546379166, -0.06644004461663922], [-0.9978074195029022, 0.0011743115251059168, -0.06617382093699405, 0.009147644039998681]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06611978331859016, 0.023168148280735615, 0.9975426863844699, -0.0016511064806293263], [0.002684614586390865, 0.9997309157566806, -0.023041026991682752, -0.057370634457410946], [-0.9978080812954089, 0.0011545499342874251, -0.06616418907554156, 0.013893127439999375]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.0660045763819772, 0.02318261585396985, 0.9975499798099356, -0.0006242832722955776], [0.0026689621724618477, 0.9997305964154661, -0.023056696027370285, -0.03892213527131053], [-0.9978157507964873, 0.0011405757071982065, -0.0660486680372772, 0.014144897470004025]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.0660465864832702, 0.023103746080019104, 0.9975490290361562, -1.6881695122549158e-06], [0.002667287017140586, 0.9997324192630361, -0.022977716475860874, -0.029000778839315077], [-0.997812975458766, 0.0011431498356983289, -0.06609053801095162, 0.01533508299999653]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06596666895478755, 0.023298305917158074, 0.9975497920045896, 0.0005452154703934001], [0.0026679579434960867, 0.9997279158471056, -0.023172748572713325, -0.015614683245573609], [-0.9978182602996506, 0.0011327918577428082, -0.0660108793698874, 0.012374877930000139]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06591959890760439, 0.023485964097200485, 0.9975485030665354, 0.000905673348538446], [0.0026712704243348584, 0.9997235339442133, -0.023360650513491843, -0.003170300210710509], [-0.9978213621656837, 0.001124797101011042, -0.06596411173737521, 0.015815734870002984]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06588157917328555, 0.023644640341912417, 0.9975472663030739, 0.0013195096767649763], [0.0026730292395157488, 0.9997198024311632, -0.023519599096940184, 0.007454060406862977], [-0.997823868445889, 0.0011169646805981196, -0.06592632212996183, 0.0105361938399966]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06588187547366706, 0.024944182819169075, 0.9975155969846067, 0.0011012796907204534], [0.002665716367775335, 0.999688321274269, -0.024822454835907493, 0.00885506099295366], [-0.997823868445889, 0.0010237437755430683, -0.0659278356110925, 0.00830078125]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.0659647096251171, 0.02704789206354481, 0.9974552965516765, 0.0007980255779976847], [0.0026670197568374287, 0.9996337481772932, -0.026930586897294852, 0.0013618464408328196], [-0.9978183923388517, 0.0008837646377514196, -0.06601268719249685, -9.91821199960441e-05]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06613612376399071, 0.02781113770427948, 0.9974229562994165, 0.0013005527454883327], [0.0026756725553004662, 0.999612844953827, -0.027694782535580543, 0.0019518356032892305], [-0.9978070223795035, 0.0008371516648070423, -0.06618493232782817, 0.00117492674999653]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06590378029846163, 0.027472844753201556, 0.9974477101801069, -8.826204514387311e-05], [0.0026673288108654053, 0.9996221822677701, -0.02735649968902818, 0.0014454944718633362], [-0.9978224176171764, 0.0008576242694544787, -0.06595215979197053, -0.003517150880000486]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06581103180084479, 0.027653325492183852, 0.997448846649557, 0.0009513305527148488], [0.002664234182344299, 0.9996172163888956, -0.02753765703790936, 0.000944828197882111], [-0.9978285473715061, 0.0008451556893410364, -0.06585951535147332, -0.00021362303999694632]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06591592029983734, 0.027373964090651584, 0.9974496265681737, 0.0017605161807347032], [0.0026634625886335847, 0.9996248929294954, -0.027257648518053977, 0.0008763070605331433], [-0.9978216260525047, 0.0008599567771338447, -0.06596410430133211, 0.002571105949996877]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.0657893183544661, 0.027106520180917682, 0.9974652886963717, 0.0010185182326504863], [0.002657885710665658, 0.9996321673914741, -0.02699010114417892, 0.002717574626584973], [-0.9978299961586662, 0.0008754883811174549, -0.06583716493053736, 0.0021820068400018044]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06572531247924975, 0.027570444632371096, 0.9974567929901919, 0.001507125228589682], [0.002660171501956049, 0.9996195025681167, -0.027454937134352066, 0.0014848722918644928], [-0.9978342080661923, 0.0008489218128915356, -0.06577364627774895, 0.0051422119099981956]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06574435421737293, 0.027365901720855148, 0.9974611708289929, 0.0013812114575843606], [0.0026585056764445105, 0.999625113452631, -0.027250044080384832, 0.0008589544846003146], [-0.9978329580827189, 0.0008602196342220185, -0.0657924599484773, 0.004966735840000069]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06560981717116833, 0.027246039637067745, 0.9974733105275855, 0.0006612843072273354], [0.002651553907523722, 0.9996283836495532, -0.027130496937154042, 0.0012690767482745975], [-0.9978418317311825, 0.0008648273103704237, -0.06565767983322192, 0.002685546880002221]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.0655768781036627, 0.027487429534057597, 0.9974688537873189, 0.0008999523249423788], [0.0026511422849724163, 0.9996217883201274, -0.027372463540122374, 0.0014120128129397884], [-0.99784399807924, 0.0008494311512509729, -0.06562494924917725, -0.0007934570299994448]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06553787725695623, 0.027396721047079048, 0.997473912601488, 0.0011074586116175968], [0.0026524539434605024, 0.9996242713573056, -0.02728150658328197, 5.250349654483614e-05], [-0.9978465569077893, 0.0008577815831388164, -0.0655859213400686, -0.00024414063000222086]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06553696241992547, 0.02736872424878032, 0.997474741279078, 0.0007581048128787176], [0.002650381947010837, 0.9996250384537384, -0.027253586404300964, -0.0026949945426940607], [-0.9978466224988208, 0.0008575717788985097, -0.0655849261518209, -0.00048065184999757093]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06547326605542136, 0.027269826605017634, 0.9974816329080792, -4.136015880499139e-05], [0.002644986050752612, 0.9996277388400541, -0.02715488520159691, -0.004138042819043295], [-0.9978508182493149, 0.0008604059814152283, -0.06552102121243084, -0.001045227049999653]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06531067416109186, 0.02739443276306394, 0.9974888775792007, -1.3021003791838659e-05], [0.002640249356110558, 0.9996243390734313, -0.027280209224696608, -0.0024666289527531878], [-0.9978614858405755, 0.000851930511035355, -0.06535846762618538, -0.0003738403400035395]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06529166160575314, 0.02732265272195451, 0.997492090982678, -0.0004423758520143175], [0.002641181113820327, 0.9996262983412869, -0.02720823086532133, -0.0043671861331799275], [-0.9978627275768365, 0.0008580866693388289, -0.06533942607785963, -0.0033569335899983344]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06516206072076958, 0.027310558609281617, 0.9975008968572769, -0.00014489865680623258], [0.0026355468811824273, 0.9996266299603954, -0.02719659108528058, -0.0031847608223828858], [-0.9978712140027188, 0.0008567744579918768, -0.06520970941714359, -0.002304077150000694]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06515705171913667, 0.02732952597604975, 0.9975007045717783, 0.00020064963661728854], [0.0026359316599176303, 0.99962611219224, -0.027215578033758264, -0.004388431281942142], [-0.9978715400669337, 0.0008560568624591064, -0.06520472905468011, -0.002265930169997432]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06507745276379241, 0.027232565814880795, 0.9975085525953722, 0.0005898757858887739], [0.002628604901381396, 0.9996287573532691, -0.027118958472468518, -0.0037274755769927796], [-0.9978767537016026, 0.0008572231315267393, -0.06512487689396407, -0.0019989013700012492]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06500370137278072, 0.027242452215506887, 0.997513091445483, 0.00028874557232984934], [0.002624844622554754, 0.9996284900301002, -0.027129174533133252, -0.0015579530744221366], [-0.9978815706277704, 0.000854820114166803, -0.06505105905384344, -0.00036621094000111043]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06497166124493384, 0.02736223429404814, 0.9975119003648586, -0.00020024132220001592], [0.0026268698090169094, 0.9996252226611059, -0.027249105943884147, -0.0014550611117672742], [-0.9978836519304644, 0.0008499142145901764, -0.06501918836580321, -4.5776370001249234e-05]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06492089984520945, 0.027316233531691204, 0.9975164661041592, 0.0004079687823866453], [0.00262260655864383, 0.9996264806601265, -0.027203328801605996, -0.0009391549211776771], [-0.9978869668946112, 0.0008500286417746191, -0.06496829036677293, 0.0003585815500031231]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06486011228343573, 0.027217399712147525, 0.9975231220315092, 0.0011934019481377176], [0.0026193063693345014, 0.9996291724661623, -0.02710455291567768, -0.0034908782822766662], [-0.9978909284429455, 0.0008548143215923897, -0.06490735107637599, 0.0021057128899997224]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06470952659918207, 0.027260185742460464, 0.9975317335506657, 0.0006378152618092157], [0.0026138732781397877, 0.9996280101090514, -0.02714791100442194, -0.0022807568218172164], [-0.9979007189263848, 0.0008506930731716751, -0.06475670998050845, 0.0009307861299987508]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06469052441924253, 0.02734500588929221, 0.9975306444933298, 0.0015080439932899246], [0.002614531220048625, 0.9996256971078159, -0.027232882847988818, -0.0026098993439781417], [-0.9979019492299145, 0.0008463655400988453, -0.06473780494046548, 0.0028533935600023597]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06461781775598294, 0.027255101096162453, 0.9975378173747061, 0.0012423239501924586], [0.002609586286796935, 0.9996281500014114, -0.02714317196216015, -0.0017959959560834172], [-0.9979066728346225, 0.0008492284696122076, -0.0646649141586074, 0.0017471313399965993]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06454011458560063, 0.027197121115806674, 0.9975444301946101, 0.002222144576717199], [0.0026047028261671915, 0.9996297283236649, -0.027085453194346704, -0.004733148047271202], [-0.9979117140972266, 0.0008502085437891827, -0.06458705762741612, 0.0038528442400007634]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06452005793819571, 0.027331864248954223, 0.9975420448884992, 0.0016876395465248097], [0.0026067368936600354, 0.9996260584549211, -0.027220363345219795, -0.00289098973409679], [-0.9979130057507113, 0.0008440702312556062, -0.06456717818695197, 0.0020065307599992366]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06447820314318073, 0.027229062852313524, 0.9975475625029673, 0.001410233608632033], [0.0026044646269876653, 0.9996288592957175, -0.02711752988657216, -0.002782869473113726], [-0.9979157169237458, 0.0008495877395090708, -0.06452518978848018, 0.0006637573300025679]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06443626229129668, 0.02728094967372181, 0.9975488548872317, 0.0016007471961524383], [0.0026043195073929145, 0.9996274465947522, -0.027169570006892168, -0.002893103974161482], [-0.9979184263364569, 0.0008472304030544298, -0.06448330465177408, 0.00394439696999882]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06448220457545559, 0.027246014140458356, 0.9975468410087555, 0.0007392570990644291], [0.002604303319628216, 0.9996283985737835, -0.027134523563765833, -0.0030577309563352387], [-0.9979154587926317, 0.000848220650027473, -0.06452919978134239, -5.340575999923658e-05]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06437163233328377, 0.02719795247162277, 0.9975552938720239, 0.0015225100950219512], [0.002597193997064833, 0.9996297082454857, -0.027086915224643234, -0.004456284556541703], [-0.9979226160049135, 0.0008472156731011044, -0.06441843440749788, 0.002677917479999792]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06440057971140531, 0.02715206462470433, 0.997554675553902, 0.0023282625059190083], [0.0025975878686076287, 0.9996309535262956, -0.027040881815759258, -0.002350277777365001], [-0.997920747289132, 0.0008497874586491405, -0.06444734277823508, 0.00671386719000111]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06438655262099964, 0.02727480582898482, 0.9975522326217181, 0.003294868230637402], [0.002598698863628399, 0.9996276175268185, -0.0271638186172865, -0.0015075638179419927], [-0.997921649532567, 0.0008433532165348246, -0.06443345520420846, 0.009094238279999445]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06430401265634564, 0.027190765046269418, 0.997559850962583, 0.0021361092185452875], [0.0025898927506431977, 0.9996299080095558, -0.027080241290413625, -0.0008961074127203091], [-0.9979269945300772, 0.0008422048476650513, -0.06435063542158588, 0.0065383911099985426]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06423100529659248, 0.027203845476924438, 0.9975641978087709, 0.0027397870736118345], [0.0025923564988284474, 0.9996295490769948, -0.027093251925659357, -0.0005913233072149906], [-0.9979316898697886, 0.0008458152232492137, -0.06427773292701001, 0.006912231450002082]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06421119755950756, 0.027214694463782888, 0.997565177075271, 0.0022426570226254535], [0.0025882126464844657, 0.9996292574127833, -0.027104407015540267, -0.004117686046293309], [-0.9979329753361548, 0.0008415043733905731, -0.06425782915037744, 0.002571105949996877]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06413728350726725, 0.02718480607568231, 0.9975707469562928, 0.0022036282505448557], [0.002588381172191875, 0.9996300672078146, -0.027074508619871675, -0.005953726894757173], [-0.9979377280908944, 0.0008456079041783934, -0.0641839216631122, 0.0016555786200029843]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06405064955222213, 0.027188630503534983, 0.9975762089501136, 0.0010918960877083484], [0.0025819979270694207, 0.9996299668108586, -0.02707882457615922, -0.004015350504201267], [-0.9979433087999754, 0.0008413234003892902, -0.06409714967370173, -0.0012817382799994448]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06404252780831289, 0.027141852624047027, 0.9975780042022058, 0.0010642418369736593], [0.002585262742525, 0.9996312325241358, -0.027031747609602124, -0.0027234699972924644], [-0.9979438215894088, 0.0008478197990311713, -0.06408907982733712, 0.0005645751899976403]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06399181856748513, 0.027180600287758244, 0.9975802033543084, 0.0006278169778962578], [0.0025796263433040677, 0.9996301854091441, -0.02707097979034325, -0.00483392656023149], [-0.9979470891206382, 0.0008410629449437007, -0.0640382692518126, -0.0015869140599988896]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06396375936785914, 0.02716273088386553, 0.9975824895909419, 0.001450914028004622], [0.0025819548895500894, 0.9996306675521958, -0.027052948048227592, -0.003919688847382593], [-0.9979488819556235, 0.0008453047275808587, -0.06401026842186017, -8.39233400000694e-05]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06389702840490623, 0.027149644376774047, 0.9975871222962119, 0.0013520524865195153], [0.0025773412020359105, 0.9996310247269449, -0.027040187049769796, -0.006292881035198268], [-0.9979531687776491, 0.0008433347929213454, -0.06394342587847598, -0.002029418950002082]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06390800985481786, 0.02705587018050372, 0.9975889665414169, 0.0009728936532344041], [0.002577464088324745, 0.9996335622599625, -0.026946203486410452, -0.004390767616009892], [-0.9979524652784169, 0.0008491714982100508, -0.06395432708188499, -0.0012817382799994448]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06385206159689565, 0.0271586602977163, 0.9975897560624105, 0.0008035031998408203], [0.0025778938010353218, 0.9996307788063568, -0.02704922413946812, -0.004249277138289868], [-0.9979560454716314, 0.0008445317222280717, -0.06389849820452216, -0.0004348754900007634]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06383114990840869, 0.02707681758232725, 0.9975933190689399, 0.0009446652440181335], [0.002576346248421659, 0.9996329954063339, -0.026967330883292104, -0.002892658205415132], [-0.9979573872372399, 0.0008487900647926965, -0.06387748284057072, 0.0010223388700012492]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06381229166524877, 0.027111647954791963, 0.9975935795591333, 0.0015786668552395158], [0.0025734119445461087, 0.9996320553016095, -0.027002436268672287, -0.005051057038950083], [-0.997958600836424, 0.0008441318945911745, -0.06385858170952158, 0.0020065307599992366]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06379629354148642, 0.02705281096936685, 0.9975962000474061, 0.000988820170775014], [0.0025738530763118653, 0.9996336453937776, -0.026943464459658756, -0.004107118797820436], [-0.9979596225352557, 0.0008487728807160463, -0.06384255143622396, 0.0009613037099995836]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06371343742326266, 0.02707476100799722, 0.9976008997630624, 0.0014576654228428258], [0.002572807677647721, 0.9996330513017395, -0.02696559670816946, -0.004705561759055146], [-0.9979649184978227, 0.0008485643956917893, -0.06375971601333034, 0.0007171630900018044]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06374151455306509, 0.02702677589482705, 0.9976004073311178, 0.0009908470632688823], [0.0025700468951559553, 0.9996343501997266, -0.02691766631279703, -0.003833370155724564], [-0.9979631326764722, 0.0008481070104559534, -0.06378766756247423, -0.00034332274999826495]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06371946921212132, 0.027099667481720862, 0.997599838244627, 0.00015956590399629142], [0.0025718386037479547, 0.9996323787171978, -0.026990610708043265, -0.005867519645285732], [-0.9979645358876846, 0.0008458383870627316, -0.06376574055008831, -0.0018463134800015268]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.063599823270554, 0.027012764081506217, 0.9976098300721737, -0.00020245488423540064], [0.0025666909495719423, 0.9996347277776866, -0.02690396101691848, -0.007857842321453536], [-0.9979721812643495, 0.000849468956096362, -0.06364592543886013, -0.0027389526400014574]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06354083928601707, 0.02701383088777362, 0.9976135597933676, -0.00032209273338296504], [0.002568065563740704, 0.9996346964787137, -0.026904992755436005, -0.005825027767021066], [-0.9979759349714244, 0.0008523712081615124, -0.06358700088252801, -0.002197265619997779]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06352987820430096, 0.027025786827985804, 0.9976139340554918, -0.00020010237795591173], [0.0025674316599035786, 0.9996343742514006, -0.026917022674926, -0.005930478157746735], [-0.9979766344308961, 0.0008512704264945746, -0.06357603690576005, -0.0013122558600002776]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06351995020464193, 0.026981848919057413, 0.9976157555666957, -4.914340750446824e-05], [0.002565948837844336, 0.9996355598269343, -0.026873098743043927, -0.00465116769718891], [-0.9979772701983555, 0.0008528530946089862, -0.06356603502687296, -0.001678466800001388]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06343811589300294, 0.027024729143114976, 0.9976198020622322, 0.0003637846365909709], [0.002564295147226629, 0.9996344033520823, -0.026916240921128678, -0.006954282508893982], [-0.9979824797271463, 0.0008506760062468232, -0.06348422251227905, -0.0014801025400004164]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06337637073060944, 0.026881953669805326, 0.9976275839209293, 2.4353732272186768e-05], [0.0025598314094643203, 0.9996382476691938, -0.026773514151460735, -0.0038770855269313394], [-0.9979864141841669, 0.0008569502656446032, -0.06342225745013133, 3.814696999882017e-05]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06332852168367858, 0.02696370616016463, 0.997628416240971, -0.0006234013136134076], [0.002557518150379637, 0.99963605117822, -0.026855619257904813, -0.003386652174863224], [-0.9979894575807253, 0.0008507261153679343, -0.06337443351073287, 0.0013046264700022903]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06333045207703353, 0.026950788884150218, 0.9976286427414965, -0.0001593858032617969], [0.0025591819542994136, 0.9996363974438262, -0.026842568678380228, -0.0012959951737412465], [-0.9979893308184429, 0.0008531612102856141, -0.06337639693534114, 0.0015182495099992366]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06336041338988313, 0.02697472132436028, 0.9976260934962238, -0.0010254391923232627], [0.002559250341200547, 0.9996357538507253, -0.026866519331378045, -0.002270301015530931], [-0.9979874289051712, 0.0008509011489873803, -0.06340636966804256, 0.0020141601600016656]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06329749664089859, 0.02699070407551339, 0.9976296551388714, -0.0016721148522536656], [0.0025590548432169523, 0.9996353220212403, -0.026882600428542992, -0.002841823970558756], [-0.9979914218856316, 0.0008513876903956676, -0.06334348412974931, 0.0008773803699995142]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06318588904920439, 0.02700351819950067, 0.9976363833731761, -0.0013802430687298156], [0.0025526439865747527, 0.9996349795369083, -0.026895941978719543, -0.0020581759507673648], [-0.9979985107372352, 0.0008471665090645109, -0.06323175527507109, -0.0023880004900007634]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06321677110572586, 0.026962665419176562, 0.9976355319075498, -0.0014305280070776322], [0.002554651429150817, 0.9996360790732809, -0.026854853771208297, -0.0015684088807084219], [-0.997996549897364, 0.0008509338934270438, -0.06326264541154768, -0.012031555180001874]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06311685082783995, 0.027064497335023554, 0.9976391011410783, -0.0011331836659181894], [0.0025556079431048226, 0.999633329598631, -0.026956914207596248, -0.0008677418195682577], [-0.9980028717441736, 0.0008481388784083631, -0.0631628739911793, -0.01135253905999889]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06314788876727985, 0.02705444942620361, 0.9976374095383955, -0.0021386137750516], [0.0025537653592831444, 0.9996336033259607, -0.026946936450096607, -0.0009572860116763832], [-0.9980009130390237, 0.000846089712034467, -0.06319384230662203, -0.002189636229999792]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.0631321047035991, 0.02692460900184307, 0.9976419211249052, -0.06323488798586506], [0.0025488902782027077, 0.9996371057411955, -0.026817158382566268, -0.023336262597265206], [-0.9980019241033774, 0.0008498561430215693, -0.06317782229938514, -0.013244628899997224]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06317386155338707, 0.02706241653527661, 0.9976355490998227, -0.07132548666157303], [0.0025536767369523524, 0.9996333887658108, -0.026954903073554595, -0.025703003784180688], [-0.9979992695145405, 0.0008447933787391977, -0.06321980996958633, -0.013977050790003887]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.0631719412111991, 0.026977557783508545, 0.9976379690146351, -0.04455790112325202], [0.002551764133324043, 0.9996356795110066, -0.02686999717856224, -0.016465739561588328], [-0.9979993959634528, 0.0008483069052645697, -0.06321776674304301, -0.00890350340999646]]]
[[[707.0493, 0, 604.0814], [0, 707.0493, 180.5066], [0, 0, 1]], [[-0.06309309957106428, 0.027077304842527763, 0.997640255978567, -0.04976922128077193], [0.002550159310945723, 0.9996329875175591, -0.026970112239446533, -0.017811456919430427], [-0.998004387502382, 0.0008425136107918371, -0.0631389950570253, -0.009902954110003748]]]
